LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,GDEXPRD,TOT,MLN_USD,A,2006,37398.1939156951,
GBR,GDEXPRD,TOT,MLN_USD,A,2007,39168.8596282725,
GBR,GDEXPRD,TOT,MLN_USD,A,2008,39061.3630196297,
GBR,GDEXPRD,TOT,MLN_USD,A,2009,38609.0639053959,
GBR,GDEXPRD,TOT,MLN_USD,A,2010,38165.6063395374,
GBR,GDEXPRD,TOT,MLN_USD,A,2011,38825.1335753618,
GBR,GDEXPRD,TOT,MLN_USD,A,2012,37682.6083539874,
GBR,GDEXPRD,TOT,MLN_USD,A,2013,39506.4262841244,
GBR,GDEXPRD,TOT,MLN_USD,A,2014,41503.2815018511,
GBR,GDEXPRD,TOT,PC_GDP,A,1981,2.2385119944,
GBR,GDEXPRD,TOT,PC_GDP,A,1983,2.0625013545,
GBR,GDEXPRD,TOT,PC_GDP,A,1985,2.0876010817,
GBR,GDEXPRD,TOT,PC_GDP,A,1986,2.101576609,
GBR,GDEXPRD,TOT,PC_GDP,A,1987,2.0223043435,
GBR,GDEXPRD,TOT,PC_GDP,A,1988,1.9612211753,
GBR,GDEXPRD,TOT,PC_GDP,A,1989,1.9538862372,
GBR,GDEXPRD,TOT,PC_GDP,A,1990,1.9476247943,
GBR,GDEXPRD,TOT,PC_GDP,A,1991,1.8723204613,
GBR,GDEXPRD,TOT,PC_GDP,A,1992,1.8397131678,
GBR,GDEXPRD,TOT,PC_GDP,A,1993,1.8635815151,
GBR,GDEXPRD,TOT,PC_GDP,A,1994,1.8363222562,
GBR,GDEXPRD,TOT,PC_GDP,A,1995,1.7894326121,
GBR,GDEXPRD,TOT,PC_GDP,A,1996,1.7117305362,
GBR,GDEXPRD,TOT,PC_GDP,A,1997,1.6589472636,
GBR,GDEXPRD,TOT,PC_GDP,A,1998,1.6651701391,
GBR,GDEXPRD,TOT,PC_GDP,A,1999,1.7495871515,
GBR,GDEXPRD,TOT,PC_GDP,A,2000,1.7242654501,
GBR,GDEXPRD,TOT,PC_GDP,A,2001,1.7137464281,
GBR,GDEXPRD,TOT,PC_GDP,A,2002,1.7151338858,
GBR,GDEXPRD,TOT,PC_GDP,A,2003,1.6719645274,
GBR,GDEXPRD,TOT,PC_GDP,A,2004,1.6132568777,
GBR,GDEXPRD,TOT,PC_GDP,A,2005,1.6296532368,
GBR,GDEXPRD,TOT,PC_GDP,A,2006,1.6495642036,
GBR,GDEXPRD,TOT,PC_GDP,A,2007,1.6841131652,
GBR,GDEXPRD,TOT,PC_GDP,A,2008,1.6873691512,
GBR,GDEXPRD,TOT,PC_GDP,A,2009,1.7408043335,
GBR,GDEXPRD,TOT,PC_GDP,A,2010,1.6947082314,
GBR,GDEXPRD,TOT,PC_GDP,A,2011,1.6906476153,
GBR,GDEXPRD,TOT,PC_GDP,A,2012,1.6217745117,
GBR,GDEXPRD,TOT,PC_GDP,A,2013,1.6643198157,
GBR,GDEXPRD,TOT,PC_GDP,A,2014,1.6999461819,
USA,GDEXPRD,TOT,MLN_USD,A,1981,151767.41712154,
USA,GDEXPRD,TOT,MLN_USD,A,1982,159434.189580583,
USA,GDEXPRD,TOT,MLN_USD,A,1983,170833.68088842,
USA,GDEXPRD,TOT,MLN_USD,A,1984,187739.377383268,
USA,GDEXPRD,TOT,MLN_USD,A,1985,203747.841059501,
USA,GDEXPRD,TOT,MLN_USD,A,1986,208979.614078212,
USA,GDEXPRD,TOT,MLN_USD,A,1987,214099.221618005,
USA,GDEXPRD,TOT,MLN_USD,A,1988,219163.645008338,
USA,GDEXPRD,TOT,MLN_USD,A,1989,223574.076001391,
USA,GDEXPRD,TOT,MLN_USD,A,1990,231004.871436196,
USA,GDEXPRD,TOT,MLN_USD,A,1991,236765.761799778,
USA,GDEXPRD,TOT,MLN_USD,A,1992,237867.385924966,
USA,GDEXPRD,TOT,MLN_USD,A,1993,232776.21647117,
USA,GDEXPRD,TOT,MLN_USD,A,1994,232680.483352332,
USA,GDEXPRD,TOT,MLN_USD,A,1995,247364.122170093,
USA,GDEXPRD,TOT,MLN_USD,A,1996,261029.427705792,
USA,GDEXPRD,TOT,MLN_USD,A,1997,275991.544813583,
USA,GDEXPRD,TOT,MLN_USD,A,1998,291287.672833044,
USA,GDEXPRD,TOT,MLN_USD,A,1999,310429.640979936,
USA,GDEXPRD,TOT,MLN_USD,A,2000,333146.143274585,
USA,GDEXPRD,TOT,MLN_USD,A,2001,338685.071595332,
USA,GDEXPRD,TOT,MLN_USD,A,2002,333151.403364361,
USA,GDEXPRD,TOT,MLN_USD,A,2003,342930.81384392,
USA,GDEXPRD,TOT,MLN_USD,A,2004,347142.184113217,
USA,GDEXPRD,TOT,MLN_USD,A,2005,361065.975355848,
USA,GDEXPRD,TOT,MLN_USD,A,2006,377206.793125365,
USA,GDEXPRD,TOT,MLN_USD,A,2007,395493.316049823,
USA,GDEXPRD,TOT,MLN_USD,A,2008,415342.270161634,
USA,GDEXPRD,TOT,MLN_USD,A,2009,411368.639284228,
USA,GDEXPRD,TOT,MLN_USD,A,2010,410093,
USA,GDEXPRD,TOT,MLN_USD,A,2011,420072.073731924,
USA,GDEXPRD,TOT,MLN_USD,A,2012,419528.797711391,
USA,GDEXPRD,TOT,MLN_USD,A,2013,432583.171548475,
USA,GDEXPRD,TOT,PC_GDP,A,1981,2.2656684402,
USA,GDEXPRD,TOT,PC_GDP,A,1982,2.426489863,
USA,GDEXPRD,TOT,PC_GDP,A,1983,2.4848724267,
USA,GDEXPRD,TOT,PC_GDP,A,1984,2.5459617576,
USA,GDEXPRD,TOT,PC_GDP,A,1985,2.6506987632,
USA,GDEXPRD,TOT,PC_GDP,A,1986,2.6265289997,
USA,GDEXPRD,TOT,PC_GDP,A,1987,2.6008395188,
USA,GDEXPRD,TOT,PC_GDP,A,1988,2.5549517823,
USA,GDEXPRD,TOT,PC_GDP,A,1989,2.5138447593,
USA,GDEXPRD,TOT,PC_GDP,A,1990,2.5484810978,
USA,GDEXPRD,TOT,PC_GDP,A,1991,2.6139726714,
USA,GDEXPRD,TOT,PC_GDP,A,1992,2.5359711472,
USA,GDEXPRD,TOT,PC_GDP,A,1993,2.4153701532,
USA,GDEXPRD,TOT,PC_GDP,A,1994,2.3206761632,
USA,GDEXPRD,TOT,PC_GDP,A,1995,2.401820865,
USA,GDEXPRD,TOT,PC_GDP,A,1996,2.4418177958,
USA,GDEXPRD,TOT,PC_GDP,A,1997,2.4709115217,
USA,GDEXPRD,TOT,PC_GDP,A,1998,2.496752178,
USA,GDEXPRD,TOT,PC_GDP,A,1999,2.5417405749,
USA,GDEXPRD,TOT,PC_GDP,A,2000,2.6205035616,
USA,GDEXPRD,TOT,PC_GDP,A,2001,2.6383227589,
USA,GDEXPRD,TOT,PC_GDP,A,2002,2.5496756369,
USA,GDEXPRD,TOT,PC_GDP,A,2003,2.5528661668,
USA,GDEXPRD,TOT,PC_GDP,A,2004,2.4899535052,
USA,GDEXPRD,TOT,PC_GDP,A,2005,2.5059940921,
USA,GDEXPRD,TOT,PC_GDP,A,2006,2.5500206122,
USA,GDEXPRD,TOT,PC_GDP,A,2007,2.6269207643,
USA,GDEXPRD,TOT,PC_GDP,A,2008,2.7668290329,
USA,GDEXPRD,TOT,PC_GDP,A,2009,2.8185890597,
USA,GDEXPRD,TOT,PC_GDP,A,2010,2.7404624798,
USA,GDEXPRD,TOT,PC_GDP,A,2011,2.7629014341,
USA,GDEXPRD,TOT,PC_GDP,A,2012,2.6992950925,
USA,GDEXPRD,TOT,PC_GDP,A,2013,2.742439075,
ARG,GDEXPRD,TOT,MLN_USD,A,1996,1733.2463036871,
ARG,GDEXPRD,TOT,MLN_USD,A,1997,1883.3730644024,
ARG,GDEXPRD,TOT,MLN_USD,A,1998,1916.6026481481,
ARG,GDEXPRD,TOT,MLN_USD,A,1999,2039.9970791246,
ARG,GDEXPRD,TOT,MLN_USD,A,2000,1958.5540172249,
ARG,GDEXPRD,TOT,MLN_USD,A,2001,1810.9812408006,
ARG,GDEXPRD,TOT,MLN_USD,A,2002,1484.3194217041,
ARG,GDEXPRD,TOT,MLN_USD,A,2003,1699.3895295096,
ARG,GDEXPRD,TOT,MLN_USD,A,2004,1977.0140257201,
ARG,GDEXPRD,TOT,MLN_USD,A,2005,2236.9771400936,
ARG,GDEXPRD,TOT,MLN_USD,A,2006,2562.9364682963,
ARG,GDEXPRD,TOT,MLN_USD,A,2007,2776.5107656845,
ARG,GDEXPRD,TOT,MLN_USD,A,2008,3001.8941469381,
ARG,GDEXPRD,TOT,MLN_USD,A,2009,3442.3346284275,
ARG,GDEXPRD,TOT,MLN_USD,A,2010,4038.3192249031,
ARG,GDEXPRD,TOT,MLN_USD,A,2011,4537.5399102078,
ARG,GDEXPRD,TOT,MLN_USD,A,2012,5194.4404748097,
ARG,GDEXPRD,TOT,MLN_USD,A,2013,5365.0188160047,
ARG,GDEXPRD,TOT,MLN_USD,A,2014,5417.529387393,
ARG,GDEXPRD,TOT,PC_GDP,A,1996,0.3485882223,
ARG,GDEXPRD,TOT,PC_GDP,A,1997,0.3503685013,
ARG,GDEXPRD,TOT,PC_GDP,A,1998,0.3433313415,
ARG,GDEXPRD,TOT,PC_GDP,A,1999,0.3782412693,
ARG,GDEXPRD,TOT,PC_GDP,A,2000,0.3660268827,
ARG,GDEXPRD,TOT,PC_GDP,A,2001,0.3540583735,
ARG,GDEXPRD,TOT,PC_GDP,A,2002,0.3256713707,
ARG,GDEXPRD,TOT,PC_GDP,A,2003,0.3425870578,
ARG,GDEXPRD,TOT,PC_GDP,A,2004,0.3655461775,
ARG,GDEXPRD,TOT,PC_GDP,A,2005,0.3786750922,
ARG,GDEXPRD,TOT,PC_GDP,A,2006,0.4003252036,
ARG,GDEXPRD,TOT,PC_GDP,A,2007,0.4016882787,
ARG,GDEXPRD,TOT,PC_GDP,A,2008,0.4213393856,
ARG,GDEXPRD,TOT,PC_GDP,A,2009,0.4829170846,
ARG,GDEXPRD,TOT,PC_GDP,A,2010,0.5176045702,
ARG,GDEXPRD,TOT,PC_GDP,A,2011,0.5365904214,
ARG,GDEXPRD,TOT,PC_GDP,A,2012,0.609386903,
ARG,GDEXPRD,TOT,PC_GDP,A,2013,0.6117472763,
ARG,GDEXPRD,TOT,PC_GDP,A,2014,0.6148786144,
CHL,GDEXPRD,TOT,MLN_USD,A,2007,891.8924823934,
CHL,GDEXPRD,TOT,MLN_USD,A,2008,1112.5942839007,
CHL,GDEXPRD,TOT,MLN_USD,A,2009,1036.2139962875,
CHL,GDEXPRD,TOT,MLN_USD,A,2010,1027.7745219997,
CHL,GDEXPRD,TOT,MLN_USD,A,2011,1161.5508929266,
CHL,GDEXPRD,TOT,MLN_USD,A,2012,1264.2950900758,
CHL,GDEXPRD,TOT,MLN_USD,A,2013,1407.3457897033,
CHL,GDEXPRD,TOT,MLN_USD,A,2014,1388.8224229427,
CHL,GDEXPRD,TOT,PC_GDP,A,2007,0.310503814,
CHL,GDEXPRD,TOT,PC_GDP,A,2008,0.3749925667,
CHL,GDEXPRD,TOT,PC_GDP,A,2009,0.3529067319,
CHL,GDEXPRD,TOT,PC_GDP,A,2010,0.3309883659,
CHL,GDEXPRD,TOT,PC_GDP,A,2011,0.3534311047,
CHL,GDEXPRD,TOT,PC_GDP,A,2012,0.3647867254,
CHL,GDEXPRD,TOT,PC_GDP,A,2013,0.3905312546,
CHL,GDEXPRD,TOT,PC_GDP,A,2014,0.3782928455,
CHN,GDEXPRD,TOT,MLN_USD,A,1991,13500.442962931,
CHN,GDEXPRD,TOT,MLN_USD,A,1992,15496.6726880701,
CHN,GDEXPRD,TOT,MLN_USD,A,1993,16849.0886527022,
CHN,GDEXPRD,TOT,MLN_USD,A,1994,17250.0142531033,
CHN,GDEXPRD,TOT,MLN_USD,A,1995,17278.649367442,
CHN,GDEXPRD,TOT,MLN_USD,A,1996,18817.7584453571,
CHN,GDEXPRD,TOT,MLN_USD,A,1997,23314.5886993982,
CHN,GDEXPRD,TOT,MLN_USD,A,1998,25467.7099658958,
CHN,GDEXPRD,TOT,MLN_USD,A,1999,31778.1647644194,
CHN,GDEXPRD,TOT,MLN_USD,A,2000,41090.5449365155,
CHN,GDEXPRD,TOT,MLN_USD,A,2001,46602.6051495568,
CHN,GDEXPRD,TOT,MLN_USD,A,2002,57219.3862426,
CHN,GDEXPRD,TOT,MLN_USD,A,2003,66700.0064775325,
CHN,GDEXPRD,TOT,MLN_USD,A,2004,79685.1815144322,
CHN,GDEXPRD,TOT,MLN_USD,A,2005,95543.690124324,
CHN,GDEXPRD,TOT,MLN_USD,A,2006,112713.881146576,
CHN,GDEXPRD,TOT,MLN_USD,A,2007,129145.713793008,
CHN,GDEXPRD,TOT,MLN_USD,A,2008,149034.405830863,
CHN,GDEXPRD,TOT,MLN_USD,A,2009,187533.589031789,
CHN,GDEXPRD,TOT,MLN_USD,A,2010,213460.101002307,
CHN,GDEXPRD,TOT,MLN_USD,A,2011,242801.444388575,
CHN,GDEXPRD,TOT,MLN_USD,A,2012,281108.112060214,
CHN,GDEXPRD,TOT,MLN_USD,A,2013,316303.204925464,
CHN,GDEXPRD,TOT,MLN_USD,A,2014,344644.96874948,
CHN,GDEXPRD,TOT,PC_GDP,A,1991,0.7282774999,
CHN,GDEXPRD,TOT,PC_GDP,A,1992,0.7315937831,
CHN,GDEXPRD,TOT,PC_GDP,A,1993,0.6981418353,
CHN,GDEXPRD,TOT,PC_GDP,A,1994,0.631990359,
CHN,GDEXPRD,TOT,PC_GDP,A,1995,0.5704091949,
CHN,GDEXPRD,TOT,PC_GDP,A,1996,0.5651348357,
CHN,GDEXPRD,TOT,PC_GDP,A,1997,0.641021283,
CHN,GDEXPRD,TOT,PC_GDP,A,1998,0.6492648176,
CHN,GDEXPRD,TOT,PC_GDP,A,1999,0.7527634034,
CHN,GDEXPRD,TOT,PC_GDP,A,2000,0.8976730947,
CHN,GDEXPRD,TOT,PC_GDP,A,2001,0.9453851623,
CHN,GDEXPRD,TOT,PC_GDP,A,2002,1.0641146427,
CHN,GDEXPRD,TOT,PC_GDP,A,2003,1.1274005123,
CHN,GDEXPRD,TOT,PC_GDP,A,2004,1.2234933522,
CHN,GDEXPRD,TOT,PC_GDP,A,2005,1.3179281619,
CHN,GDEXPRD,TOT,PC_GDP,A,2006,1.3797406557,
CHN,GDEXPRD,TOT,PC_GDP,A,2007,1.3843184486,
CHN,GDEXPRD,TOT,PC_GDP,A,2008,1.4572997714,
CHN,GDEXPRD,TOT,PC_GDP,A,2009,1.6787085119,
CHN,GDEXPRD,TOT,PC_GDP,A,2010,1.7272012762,
CHN,GDEXPRD,TOT,PC_GDP,A,2011,1.7943787572,
CHN,GDEXPRD,TOT,PC_GDP,A,2012,1.9280967586,
CHN,GDEXPRD,TOT,PC_GDP,A,2013,2.0146632792,
CHN,GDEXPRD,TOT,PC_GDP,A,2014,2.0467716425,
EST,GDEXPRD,TOT,MLN_USD,A,1998,105.8266777022,
EST,GDEXPRD,TOT,MLN_USD,A,1999,125.1207030428,
EST,GDEXPRD,TOT,MLN_USD,A,2000,121.9754406758,
EST,GDEXPRD,TOT,MLN_USD,A,2001,151.1691573906,
EST,GDEXPRD,TOT,MLN_USD,A,2002,164.166699069,
EST,GDEXPRD,TOT,MLN_USD,A,2003,189.0709233091,
EST,GDEXPRD,TOT,MLN_USD,A,2004,222.9994417477,
EST,GDEXPRD,TOT,MLN_USD,A,2005,264.4349228835,
EST,GDEXPRD,TOT,MLN_USD,A,2006,352.5357989502,
EST,GDEXPRD,TOT,MLN_USD,A,2007,363.5844894237,
EST,GDEXPRD,TOT,MLN_USD,A,2008,405.2292624613,
EST,GDEXPRD,TOT,MLN_USD,A,2009,382.8446220292,
EST,GDEXPRD,TOT,MLN_USD,A,2010,444.5601605012,
EST,GDEXPRD,TOT,MLN_USD,A,2011,697.5766491535,
EST,GDEXPRD,TOT,MLN_USD,A,2012,672.5621675898,
EST,GDEXPRD,TOT,MLN_USD,A,2013,554.0050308034,
EST,GDEXPRD,TOT,MLN_USD,A,2014,477.5687956193,
EST,GDEXPRD,TOT,PC_GDP,A,1998,0.5707354533,
EST,GDEXPRD,TOT,PC_GDP,A,1999,0.6806198281,
EST,GDEXPRD,TOT,PC_GDP,A,2000,0.6000922818,
EST,GDEXPRD,TOT,PC_GDP,A,2001,0.6994528517,
EST,GDEXPRD,TOT,PC_GDP,A,2002,0.7160798726,
EST,GDEXPRD,TOT,PC_GDP,A,2003,0.7677703191,
EST,GDEXPRD,TOT,PC_GDP,A,2004,0.8519196365,
EST,GDEXPRD,TOT,PC_GDP,A,2005,0.9236354919,
EST,GDEXPRD,TOT,PC_GDP,A,2006,1.1166583221,
EST,GDEXPRD,TOT,PC_GDP,A,2007,1.0688392505,
EST,GDEXPRD,TOT,PC_GDP,A,2008,1.2595229115,
EST,GDEXPRD,TOT,PC_GDP,A,2009,1.3954139232,
EST,GDEXPRD,TOT,PC_GDP,A,2010,1.5814116549,
EST,GDEXPRD,TOT,PC_GDP,A,2011,2.3065462816,
EST,GDEXPRD,TOT,PC_GDP,A,2012,2.1142622777,
EST,GDEXPRD,TOT,PC_GDP,A,2013,1.7146840496,
EST,GDEXPRD,TOT,PC_GDP,A,2014,1.4363602482,
ISR,GDEXPRD,TOT,MLN_USD,A,1991,2133.6460770015,
ISR,GDEXPRD,TOT,MLN_USD,A,1992,2358.4792531965,
ISR,GDEXPRD,TOT,MLN_USD,A,1993,2562.2270636305,
ISR,GDEXPRD,TOT,MLN_USD,A,1994,2812.2270040367,
ISR,GDEXPRD,TOT,MLN_USD,A,1995,3007.2517457504,
ISR,GDEXPRD,TOT,MLN_USD,A,1996,3391.2351589357,
ISR,GDEXPRD,TOT,MLN_USD,A,1997,3822.3432357061,
ISR,GDEXPRD,TOT,MLN_USD,A,1998,4141.3040105372,
ISR,GDEXPRD,TOT,MLN_USD,A,1999,4892.9101983785,
ISR,GDEXPRD,TOT,MLN_USD,A,2000,6298.8465595805,
ISR,GDEXPRD,TOT,MLN_USD,A,2001,6721.0931652373,
ISR,GDEXPRD,TOT,MLN_USD,A,2002,6630.790377491,
ISR,GDEXPRD,TOT,MLN_USD,A,2003,6332.0545987469,
ISR,GDEXPRD,TOT,MLN_USD,A,2004,6613.9600110233,
ISR,GDEXPRD,TOT,MLN_USD,A,2005,7197.0670648669,
ISR,GDEXPRD,TOT,MLN_USD,A,2006,7781.9172033526,
ISR,GDEXPRD,TOT,MLN_USD,A,2007,8818.0760556389,
ISR,GDEXPRD,TOT,MLN_USD,A,2008,8926.3857286028,
ISR,GDEXPRD,TOT,MLN_USD,A,2009,8605.0302107846,
ISR,GDEXPRD,TOT,MLN_USD,A,2010,8658.7375671832,
ISR,GDEXPRD,TOT,MLN_USD,A,2011,9281.8887537733,
ISR,GDEXPRD,TOT,MLN_USD,A,2012,9829.1336621903,
ISR,GDEXPRD,TOT,MLN_USD,A,2013,10049.4015476677,
ISR,GDEXPRD,TOT,MLN_USD,A,2014,10357.5198766985,
ISR,GDEXPRD,TOT,PC_GDP,A,1991,2.2276274615,
ISR,GDEXPRD,TOT,PC_GDP,A,1992,2.285060046,
ISR,GDEXPRD,TOT,PC_GDP,A,1993,2.3843090151,
ISR,GDEXPRD,TOT,PC_GDP,A,1994,2.4360064618,
ISR,GDEXPRD,TOT,PC_GDP,A,1995,2.443592182,
ISR,GDEXPRD,TOT,PC_GDP,A,1996,2.5957699826,
ISR,GDEXPRD,TOT,PC_GDP,A,1997,2.8110038206,
ISR,GDEXPRD,TOT,PC_GDP,A,1998,2.9213595533,
ISR,GDEXPRD,TOT,PC_GDP,A,1999,3.3272157062,
ISR,GDEXPRD,TOT,PC_GDP,A,2000,3.9316947824,
ISR,GDEXPRD,TOT,PC_GDP,A,2001,4.1851476013,
ISR,GDEXPRD,TOT,PC_GDP,A,2002,4.1317370017,
ISR,GDEXPRD,TOT,PC_GDP,A,2003,3.8996862384,
ISR,GDEXPRD,TOT,PC_GDP,A,2004,3.8751243641,
ISR,GDEXPRD,TOT,PC_GDP,A,2005,4.0394402608,
ISR,GDEXPRD,TOT,PC_GDP,A,2006,4.1281853615,
ISR,GDEXPRD,TOT,PC_GDP,A,2007,4.407447472,
ISR,GDEXPRD,TOT,PC_GDP,A,2008,4.3291417709,
ISR,GDEXPRD,TOT,PC_GDP,A,2009,4.1210034681,
ISR,GDEXPRD,TOT,PC_GDP,A,2010,3.9299110675,
ISR,GDEXPRD,TOT,PC_GDP,A,2011,4.0109800689,
ISR,GDEXPRD,TOT,PC_GDP,A,2012,4.1285615917,
ISR,GDEXPRD,TOT,PC_GDP,A,2013,4.0881661225,
ISR,GDEXPRD,TOT,PC_GDP,A,2014,4.1085628936,
ROU,GDEXPRD,TOT,MLN_USD,A,1991,1584.7434804582,
ROU,GDEXPRD,TOT,MLN_USD,A,1992,1576.57128234,
ROU,GDEXPRD,TOT,MLN_USD,A,1993,1719.2593712571,
ROU,GDEXPRD,TOT,MLN_USD,A,1994,1514.6090632697,
ROU,GDEXPRD,TOT,MLN_USD,A,1995,1676.7645699499,
ROU,GDEXPRD,TOT,MLN_USD,A,1996,1549.0418148421,
ROU,GDEXPRD,TOT,MLN_USD,A,1997,1254.4210580713,
ROU,GDEXPRD,TOT,MLN_USD,A,1998,1059.8064022798,
ROU,GDEXPRD,TOT,MLN_USD,A,1999,848.9901203018,
ROU,GDEXPRD,TOT,MLN_USD,A,2000,800.4524602227,
ROU,GDEXPRD,TOT,MLN_USD,A,2001,900.3011633212,
ROU,GDEXPRD,TOT,MLN_USD,A,2002,918.0237488991,
ROU,GDEXPRD,TOT,MLN_USD,A,2003,986.9688776135,
ROU,GDEXPRD,TOT,MLN_USD,A,2004,1068.5079575464,
ROU,GDEXPRD,TOT,MLN_USD,A,2005,1183.9945769273,
ROU,GDEXPRD,TOT,MLN_USD,A,2006,1416.7713085559,
ROU,GDEXPRD,TOT,MLN_USD,A,2007,1746.6698315365,
ROU,GDEXPRD,TOT,MLN_USD,A,2008,2068.5290948301,
ROU,GDEXPRD,TOT,MLN_USD,A,2009,1561.3352357899,
ROU,GDEXPRD,TOT,MLN_USD,A,2010,1516.6409506003,
ROU,GDEXPRD,TOT,MLN_USD,A,2011,1671.9957694889,
ROU,GDEXPRD,TOT,MLN_USD,A,2012,1646.3994263495,
ROU,GDEXPRD,TOT,MLN_USD,A,2013,1365.9206643776,
ROU,GDEXPRD,TOT,MLN_USD,A,2014,1392.4025660939,
ROU,GDEXPRD,TOT,PC_GDP,A,1991,0.7405680937,
ROU,GDEXPRD,TOT,PC_GDP,A,1992,0.7991130735,
ROU,GDEXPRD,TOT,PC_GDP,A,1993,0.8610576602,
ROU,GDEXPRD,TOT,PC_GDP,A,1994,0.7296148094,
ROU,GDEXPRD,TOT,PC_GDP,A,1995,0.7537816553,
ROU,GDEXPRD,TOT,PC_GDP,A,1996,0.6702569023,
ROU,GDEXPRD,TOT,PC_GDP,A,1997,0.5702823376,
ROU,GDEXPRD,TOT,PC_GDP,A,1998,0.4920806057,
ROU,GDEXPRD,TOT,PC_GDP,A,1999,0.3957883467,
ROU,GDEXPRD,TOT,PC_GDP,A,2000,0.3644460248,
ROU,GDEXPRD,TOT,PC_GDP,A,2001,0.3881972192,
ROU,GDEXPRD,TOT,PC_GDP,A,2002,0.3763258206,
ROU,GDEXPRD,TOT,PC_GDP,A,2003,0.3834073166,
ROU,GDEXPRD,TOT,PC_GDP,A,2004,0.3830677361,
ROU,GDEXPRD,TOT,PC_GDP,A,2005,0.4074718199,
ROU,GDEXPRD,TOT,PC_GDP,A,2006,0.4512341778,
ROU,GDEXPRD,TOT,PC_GDP,A,2007,0.520572355,
ROU,GDEXPRD,TOT,PC_GDP,A,2008,0.5684142317,
ROU,GDEXPRD,TOT,PC_GDP,A,2009,0.4616653752,
ROU,GDEXPRD,TOT,PC_GDP,A,2010,0.4520607678,
ROU,GDEXPRD,TOT,PC_GDP,A,2011,0.4931594069,
ROU,GDEXPRD,TOT,PC_GDP,A,2012,0.4825135677,
ROU,GDEXPRD,TOT,PC_GDP,A,2013,0.3866586713,
ROU,GDEXPRD,TOT,PC_GDP,A,2014,0.3828262622,
RUS,GDEXPRD,TOT,MLN_USD,A,1989,53262.0663507437,
RUS,GDEXPRD,TOT,MLN_USD,A,1990,55116.1859577082,
RUS,GDEXPRD,TOT,MLN_USD,A,1991,36850.1754738781,
RUS,GDEXPRD,TOT,MLN_USD,A,1992,16294.8798566818,
RUS,GDEXPRD,TOT,MLN_USD,A,1993,15454.6236383275,
RUS,GDEXPRD,TOT,MLN_USD,A,1994,14824.251114967,
RUS,GDEXPRD,TOT,MLN_USD,A,1995,14369.6969701457,
RUS,GDEXPRD,TOT,MLN_USD,A,1996,15731.0883868087,
RUS,GDEXPRD,TOT,MLN_USD,A,1997,17233.284202839,
RUS,GDEXPRD,TOT,MLN_USD,A,1998,14907.0211723663,
RUS,GDEXPRD,TOT,MLN_USD,A,1999,16558.5723621317,
RUS,GDEXPRD,TOT,MLN_USD,A,2000,19202.4325794798,
RUS,GDEXPRD,TOT,MLN_USD,A,2001,22623.3390775165,
RUS,GDEXPRD,TOT,MLN_USD,A,2002,25097.3893358766,
RUS,GDEXPRD,TOT,MLN_USD,A,2003,27753.0933614854,
RUS,GDEXPRD,TOT,MLN_USD,A,2004,26629.1739482584,
RUS,GDEXPRD,TOT,MLN_USD,A,2005,26275.9572806607,
RUS,GDEXPRD,TOT,MLN_USD,A,2006,28550.6536689585,
RUS,GDEXPRD,TOT,MLN_USD,A,2007,32234.4166189523,
RUS,GDEXPRD,TOT,MLN_USD,A,2008,31744.5538720844,
RUS,GDEXPRD,TOT,MLN_USD,A,2009,35077.847319641,
RUS,GDEXPRD,TOT,MLN_USD,A,2010,33093.5037778582,
RUS,GDEXPRD,TOT,MLN_USD,A,2011,33298.4410963513,
RUS,GDEXPRD,TOT,MLN_USD,A,2012,35535.2210135739,
RUS,GDEXPRD,TOT,MLN_USD,A,2013,36241.2526517483,
RUS,GDEXPRD,TOT,MLN_USD,A,2014,38215.668018541,
RUS,GDEXPRD,TOT,PC_GDP,A,1989,1.9049583829,
RUS,GDEXPRD,TOT,PC_GDP,A,1990,2.0322394791,
RUS,GDEXPRD,TOT,PC_GDP,A,1991,1.4309561312,
RUS,GDEXPRD,TOT,PC_GDP,A,1992,0.7405126669,
RUS,GDEXPRD,TOT,PC_GDP,A,1993,0.7688078561,
RUS,GDEXPRD,TOT,PC_GDP,A,1994,0.8434757458,
RUS,GDEXPRD,TOT,PC_GDP,A,1995,0.8513815757,
RUS,GDEXPRD,TOT,PC_GDP,A,1996,0.9669262823,
RUS,GDEXPRD,TOT,PC_GDP,A,1997,1.04482956,
RUS,GDEXPRD,TOT,PC_GDP,A,1998,0.9548256738,
RUS,GDEXPRD,TOT,PC_GDP,A,1999,0.9972731378,
RUS,GDEXPRD,TOT,PC_GDP,A,2000,1.0509318939,
RUS,GDEXPRD,TOT,PC_GDP,A,2001,1.1781728553,
RUS,GDEXPRD,TOT,PC_GDP,A,2002,1.2478218955,
RUS,GDEXPRD,TOT,PC_GDP,A,2003,1.2860341706,
RUS,GDEXPRD,TOT,PC_GDP,A,2004,1.1513343637,
RUS,GDEXPRD,TOT,PC_GDP,A,2005,1.0679671651,
RUS,GDEXPRD,TOT,PC_GDP,A,2006,1.0729391801,
RUS,GDEXPRD,TOT,PC_GDP,A,2007,1.1161144527,
RUS,GDEXPRD,TOT,PC_GDP,A,2008,1.0443461852,
RUS,GDEXPRD,TOT,PC_GDP,A,2009,1.251917343,
RUS,GDEXPRD,TOT,PC_GDP,A,2010,1.1301958266,
